,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Tanzania_PN_IA:I13982,-0.532692,0.045699,-0.001131,0.005168,-0.000308,-0.008088,0.098939,-0.082612,0.061357,-0.054489,-0.012666,-0.009591,-0.02438,0.002064,0.018187,-0.01896,0.019818,0.064484,-0.013701,-0.001251,-0.007112,0.004204,-0.013434,-0.009881,0.003473
Tanzania_PN:I13977,-0.291387,0.105615,-0.038843,-0.08721,0.00677,-0.037371,-0.015981,-0.003231,0.135599,-0.078726,-0.00406,-0.001649,0.003271,-0.005092,0.02253,-0.006895,0.025816,-0.001647,-0.004274,-0.000375,0.000749,0.008532,0.001725,-0.018195,-0.002994
Tanzania_PN:I13978,-0.281143,0.087336,-0.014708,-0.070737,0.005539,-0.034861,0.00141,-0.012923,0.119237,-0.073077,-0.004872,-0.019932,0.012339,-0.002477,0.029587,-0.016043,0.01369,0.008361,0.000251,-0.005753,0.001373,0.001484,-0.004067,-0.006748,-0.004311
Tanzania_PN:I13979,-0.291387,0.101553,-0.026398,-0.083657,-0.000615,-0.045459,-0.011516,-0.002077,0.121487,-0.083829,-0.002111,-0.007643,0.000595,-0.006744,0.031351,-0.008221,0.015646,-0.000253,0.007793,-0.006253,0.005116,0.00779,-0.001356,0,-0.006826
Tanzania_PN:I13980,-0.282281,0.093429,-0.02489,-0.083011,0.00277,-0.03514,-0.015746,0.001154,0.130691,-0.076721,-0.007632,-0.006894,0.000595,-0.004817,0.019544,-0.020949,0.024773,0.004181,0.00905,0.007253,0.000749,0.002226,-0.001479,-0.006868,-0.003353
Tanzania_PN:I13981,-0.302769,0.106631,-0.031301,-0.076874,0.005847,-0.043786,-0.011986,0.005307,0.124146,-0.082188,-0.012991,0.005695,-0.00223,-0.012661,0.019951,-0.019225,0.033248,-0.003421,-0.009302,-0.000125,0.00836,-0.00272,-0.000616,-0.010724,-0.00946
Tanzania_Zanzibar_1300BP_noUDG:I0589_noUDG,-0.536107,0.044683,0.000754,0.005168,0.004308,-0.007251,0.111395,-0.095534,0.063198,-0.053395,-0.007632,-0.013938,-0.030178,-0.002064,0.020087,-0.015911,0.027772,0.079814,-0.017346,-0.006003,-0.009234,0.000247,-0.002835,-0.009519,0.002634
Tanzania_Zanzibar_1300BP:I0589,-0.53383,0.044683,-0.00528,0.003553,0.005539,-0.006693,0.112335,-0.090458,0.059516,-0.046106,-0.006008,-0.006444,-0.024232,-0.003441,0.022122,-0.016441,0.029076,0.07424,-0.022249,-0.006753,0.001622,-0.000495,-0.001232,-0.006748,0.008742
Thailand_IA.SG:Th519.SG,0.015935,-0.389963,-0.047894,-0.019057,0.113252,0.041834,-0.00282,0.002538,-0.01309,-0.006014,0.023709,-0.002548,-0.005203,0.004542,0.000679,-0.002519,0.002217,-0.003674,-0.002263,0.022761,-0.008485,0.021021,-0.009244,0.005422,0.03341
Thailand_IA.SG:Th521.SG,-0.002276,-0.388948,-0.035072,-0.037145,0.101557,0.045459,0.003055,0.003461,-0.004295,-0.004738,0.009256,-0.001199,0.000892,-0.001514,0.002714,0.002121,0.006258,-0.006714,-0.00352,0.017258,-0.002371,0.029058,-0.001972,0.008917,0.038799
Thailand_IA.SG:Th530.SG,0.005691,-0.398088,-0.035826,-0.041344,0.085862,0.044623,0.00564,-0.011538,0.003068,-0.010934,0.02517,0.010191,-0.005649,0.005092,0.0095,0.001591,-0.005737,-0.001014,-0.001131,0.010255,-0.007861,0.026091,0.006779,0.011327,0.037003
Tonga_2500BP:TON002_noUDG,0.013659,-0.430584,-0.052043,-0.045866,0.153567,0.057173,0.003995,-0.016153,-0.031088,-0.024055,0.05505,0.006894,-0.00223,-0.016652,0.016286,0.007292,-0.009909,0.007855,0.007668,-0.010255,-0.000125,-0.031655,-0.002588,-0.017713,-0.058677
Tonga_2700BP:Sk10_noUDG,0.009106,-0.414336,-0.051288,-0.055879,0.140642,0.066376,-0.00329,-0.007615,-0.020248,-0.011481,0.047905,0.017085,-0.010704,-0.013212,0.020629,0.011403,-0.002477,0.008868,0.011061,-0.018884,-0.006613,-0.020155,-0.012448,-0.013014,-0.066581
Tunisia_Punic_oAfrica1.SG:R11759.SG,-0.069432,0.146236,0.003394,-0.073644,0.033237,-0.04016,-0.031256,0.006461,0.091627,0.033349,0.010555,-0.012139,0.02334,-0.01679,0.022122,-0.017104,0.001434,-0.025718,-0.053924,0.006878,-0.020464,-0.045381,0.023417,-0.015062,0.014609
Tunisia_Punic_oAfrica2.SG:R11746.SG,0.053497,0.153345,0.003394,-0.067184,0.044008,-0.034582,-0.016216,-0.002538,0.04929,0.049568,0.004222,-0.000599,0.001784,-0.020368,0.006379,-0.015646,0.005737,-0.008868,-0.019232,-0.001251,-0.013476,-0.008656,0.001725,0.002771,0.002634
Tunisia_Punic_oAfrica2.SG:R11755.SG,0.063741,0.15436,0.007542,-0.049096,0.046778,-0.025658,-0.014571,0.001154,0.041723,0.048657,0.011854,-0.001798,0.001635,-0.007569,-0.00665,-0.00411,0.007953,-0.004941,-0.024385,-0.002876,-0.010232,-0.018795,0.008627,0.000482,-0.00467
Tunisia_Punic_oAfrica2.SG:R11778.SG,0.03187,0.157407,0.004903,-0.068153,0.044931,-0.028447,-0.015981,-0.003,0.059925,0.044466,0.010068,-0.004346,0.002825,-0.009496,0.005293,-0.018297,-0.00326,-0.013049,-0.025768,5.00E-04,-0.012353,-0.02337,0.008011,-0.009399,0.005987
Tunisia_Punic_oAfrica2.SG:R11790.SG,0.07057,0.165531,0.008297,-0.061047,0.032006,-0.023985,-0.011045,-0.001154,0.051131,0.045923,-0.000162,-0.003747,-0.000892,-0.018717,-0.007329,0.012331,0.027511,-0.003041,-0.017598,0.002501,-0.002121,-0.010016,0.005916,-0.004217,0.00479
Tunisia_Punic.SG:R11749.SG,0.103579,0.155376,0.020742,-0.033592,0.03416,-0.011992,-0.004465,-0.003692,0.029656,0.038634,-0.001461,0.010041,-0.012785,-0.006055,-0.002579,-0.009149,0.000522,-0.003167,-0.004902,-0.002626,0.002246,0.001237,-0.002588,-0.005904,0.003592
Tunisia_Punic.SG:R11753.SG,0.108132,0.151314,0.013953,-0.047804,0.039392,-0.018686,-0.000235,0.000692,0.031497,0.040821,0.001949,0.004946,-0.014866,-0.007569,-0.011129,0.005038,0.019427,0.000633,-0.001257,-0.001501,0.003369,0.011252,0.003081,0.000602,-0.00455
Tunisia_Punic.SG:R11776.SG,0.108132,0.146236,0.000754,-0.058463,0.029544,-0.023706,-0.001175,0,0.023111,0.034989,0.000812,0.002997,-0.010852,-0.011973,-0.004614,-0.013657,-0.004694,0.006714,0.002137,0.000875,-0.004118,0.004204,-0.002342,-0.00241,-0.005029
Tunisia_Punic.SG:R11780.SG,0.112685,0.157407,0.00264,-0.047481,0.032314,-0.02259,-0.005405,-0.009692,0.011044,0.034443,0.008931,0.005245,-0.006392,-0.005505,-0.015879,0.00053,0,0.000633,-0.004148,0.003502,-0.003369,0.005812,-0.006286,-0.001205,-0.006107
Tunisia_Punic.SG:R11791.SG,0.097888,0.15436,0.016216,-0.034884,0.048317,-0.015618,-0.00188,-0.006923,0.029247,0.04319,0,0.013188,-0.010258,-0.001376,-0.007736,-0.022805,-0.014081,-0.004687,-0.008799,-0.007629,-0.00861,-0.007543,-0.000493,-0.002892,0.005987
Turkey_Aktopraklik_LN.SG:AKT16.SG,0.117238,0.166547,0.021496,-0.065246,0.053241,-0.036535,-0.00376,0.000231,0.037019,0.065969,0.00341,0.018733,-0.022745,0.001927,-0.031894,-0.013922,0.016298,0.003927,0.01257,-0.001,-0.009483,0.01014,-0.0053,-0.012532,0.002874
Turkey_Alalakh_MLBA_o:ALA019,0.087644,0.062963,-0.092772,0.024225,-0.090786,0.01757,0.002585,-0.006,-0.06013,-0.044648,-0.008119,0.008842,-0.002973,-0.015001,0.018865,0.034473,0.002868,-0.004307,0.000628,-0.019009,-0.004492,-0.018548,0.005423,-0.011206,0.004191
Turkey_Alalakh_MLBA:ALA001_d,0.108132,0.142174,-0.057699,-0.07752,-0.013541,-0.033188,0.003525,-0.006231,0.011862,0.014032,0.015265,0.004796,0.011001,0.014726,0.002986,0.003713,-0.001695,0.006588,0.010307,0.005002,-0.007237,-0.006306,-0.008874,0.00494,0.006706
Turkey_Alalakh_MLBA:ALA002,0.100164,0.145221,-0.05506,-0.091409,-0.015695,-0.027052,0.0047,-0.013384,0.000409,0.01385,0.005359,0.005095,0.003419,0.011423,-0.011536,-0.001989,-0.010952,0.000127,0,-0.004377,-0.010606,-0.003957,-0.002711,-0.009158,0.000599
Turkey_Alalakh_MLBA:ALA004,0.097888,0.146236,-0.059962,-0.094316,-0.012618,-0.03263,0.00188,-0.004615,0.001227,0.003645,0.007307,-0.008692,0.012636,0.012386,-0.0057,0.006629,-0.011343,0.003547,0.013073,0.003502,0.000998,0.005317,-0.006039,-0.006507,0.005508
Turkey_Alalakh_MLBA:ALA008,0.094473,0.148267,-0.064111,-0.093347,-0.017542,-0.04267,0.002115,-0.008307,0.004909,0.009659,0.005846,-0.003897,0.006541,0.007982,-0.017644,-0.001989,-0.014733,-0.004307,0.009427,-0.001126,0.001248,0.01051,0,0.005543,-0.003113
Turkey_Alalakh_MLBA:ALA011,0.094473,0.148267,-0.062225,-0.099484,-0.016311,-0.03012,0.0047,-0.008538,0.005727,0.012939,0.009256,-0.006294,0.007582,0.010046,-0.003529,-0.009414,-0.005476,0.00114,0.020992,-0.007128,0.00262,0.009274,-0.010846,-0.008194,0.002515
Turkey_Alalakh_MLBA:ALA013,0.092197,0.150298,-0.061848,-0.086887,-0.012618,-0.026495,-0.00423,-0.006231,-0.008181,0.015672,0.004872,-0.002248,0.011596,0.002202,-0.015879,0.004375,0.003651,0.003167,0.001383,-0.004502,0.001248,0.008037,0.000123,-0.003615,0.003113
Turkey_Alalakh_MLBA:ALA015,0.097888,0.144205,-0.063733,-0.094316,-0.019696,-0.034025,-0.001175,-0.005538,0.00225,0.008201,0.015102,-0.001049,0.012339,0.007569,-0.009908,-0.001326,-0.016037,-0.008615,0.006913,-0.00025,-0.005241,-0.001978,-0.006902,-0.00482,0.004191
Turkey_Alalakh_MLBA:ALA016,0.097888,0.15436,-0.059208,-0.087856,-0.016926,-0.030957,0.004935,-0.006461,-0.01309,0.009841,0.004872,-3.00E-04,0.001784,-0.00234,-0.006379,0.010209,0.002868,0.006461,0.001257,0.001626,0.011355,0.021268,-0.005053,-0.001446,0.000718
Turkey_Alalakh_MLBA:ALA017,0.086506,0.155376,-0.059962,-0.10336,-0.008001,-0.042391,-0.00094,-0.005769,0.015544,0.013668,-0.001786,-0.008692,0.010406,0.013212,-0.013979,-0.006497,-0.00678,0.014316,0.009804,-0.007629,0.005615,0.011005,-0.001109,-0.008676,0.003712
Turkey_Alalakh_MLBA:ALA018,0.094473,0.144205,-0.056568,-0.072352,-0.033237,-0.035698,0.00141,-0.000231,-0.014521,0.007654,0.00747,0.000749,0.003122,0.001101,-0.00855,0.017767,0.012126,0.000253,0.004274,-0.002626,0.011355,0.003462,-0.011339,-0.005302,0.001197
Turkey_Alalakh_MLBA:ALA020,0.103579,0.144205,-0.057699,-0.078166,-0.02462,-0.023985,0.00517,-0.009692,0.002863,0.002916,0.008444,-0.002248,0.006244,-0.000688,-0.005429,0.005304,-0.00665,0,0.003771,-0.005878,0.003993,0.012489,0.001479,-0.003012,0.003113
Turkey_Alalakh_MLBA:ALA023,0.101303,0.141159,-0.063356,-0.099807,-0.014772,-0.047411,-0.00329,-0.011769,-0.001432,0.01549,0.013641,-0.017235,-0.003717,-0.00812,-0.012486,0.019093,0.011995,0.004687,0.008296,0.002501,-0.007861,0.0115,-0.008997,-0.011447,0.008981
Turkey_Alalakh_MLBA:ALA025,0.102441,0.146236,-0.057322,-0.094639,-0.016926,-0.034304,0.002585,-0.003692,-0.011249,0.009476,0.005196,0.000749,0.001041,0.010046,-0.009229,0.002652,-0.000391,-0.001014,0.001257,0.003627,-0.001497,0.01286,-0.007888,0.002892,0.002634
Turkey_Alalakh_MLBA:ALA026,0.08992,0.155376,-0.063356,-0.091409,-0.018157,-0.034304,-0.00094,-0.006692,0.004909,0.013485,0.01429,-0.012739,0.013379,0.011973,-0.013301,0.00358,-0.015255,0.005954,0.008547,0.002876,0.009608,0.00272,-0.005176,0.003012,0.009939
Turkey_Alalakh_MLBA:ALA028,0.105855,0.152329,-0.057699,-0.092378,-0.005847,-0.036256,-0.002585,-0.006923,-0.003477,0.024784,0.016401,0.001499,-0.003122,-0.004129,-0.021308,0.020419,0.017602,0.002154,0.010307,0.003252,-0.001747,0.00643,-0.005916,0.007591,0.002754
Turkey_Alalakh_MLBA:ALA029,0.094473,0.150298,-0.056945,-0.093347,-0.01231,-0.028726,0,-0.000692,-0.003068,0.014397,0.003573,-0.002997,0.005203,0.012111,-0.009365,-0.008751,-0.004955,0.001774,-0.008799,-0.007253,-0.00574,-0.002473,-0.006655,-0.009519,-0.003233
Turkey_Alalakh_MLBA:ALA030,0.108132,0.15436,-0.0445,-0.075259,-0.007078,-0.032351,0.00423,-0.009461,-0.009204,0.016583,0.007957,0.005545,-0.005798,0.006193,-0.012486,0.010209,0.016037,0.005068,0.007919,-5.00E-04,-0.000374,0.004699,-0.003204,0.001084,0.002036
Turkey_Alalakh_MLBA:ALA034,0.095611,0.149283,-0.063356,-0.086887,-0.019696,-0.037092,0.002585,-0.004615,-0.003272,0.016219,0.002111,-0.009891,0.013825,0.007294,-0.008279,0.011403,0.008345,0.006841,0.004022,-0.008379,0.003369,0.005564,0.002588,-0.011688,-0.002754
Turkey_Alalakh_MLBA:ALA035,0.085367,0.147252,-0.059208,-0.099807,-0.019388,-0.034025,0.01034,-0.000692,0.007567,0.010752,0.016076,-0.016036,0.017988,-0.001101,-0.008686,0.016706,0.001825,-0.003294,0.001257,-0.005002,0.004866,-0.000618,0.00037,0.000964,0.00455
Turkey_Alalakh_MLBA:ALA037,0.09675,0.152329,-0.057322,-0.094316,-0.010156,-0.035698,-0.004465,0,-0.02127,0.00492,0.012829,-0.001349,0.002676,0.009634,-0.004207,0.00053,-0.015385,0.005574,0.013575,0,-0.012353,0.00371,-0.009737,0.001928,0.002155
Turkey_Alalakh_MLBA:ALA039,0.08992,0.146236,-0.055814,-0.075259,-0.01231,-0.034304,-0.009165,-0.01223,-0.011249,0.006014,0.008444,-0.007643,0.006541,0.007019,-0.012079,0.001724,-0.01017,0.004561,0.003394,-0.004627,-0.00262,0.000618,-0.005669,-0.005061,0.000479
Turkey_Alalakh_MLBA:ALA084,0.083091,0.129988,-0.065996,-0.078166,-0.022158,-0.039602,0.00376,-0.005538,-0.023111,0.010205,0.005034,-0.004346,0.016204,-0.007294,-0.015201,0.020551,0.009257,0.011402,-0.01433,-0.006503,-0.00574,-0.016075,-0.011092,-0.000361,0.015927
Turkey_Alalakh_MLBA:ALA095,0.100164,0.14319,-0.052043,-0.084626,-0.01508,-0.034304,0,-0.009461,-0.001432,0.008201,-0.008769,-0.007943,0.01219,0.011973,-0.003257,0.008353,-0.002738,0.004434,0.003268,-0.003001,0.003619,0.008903,-0.001849,-0.003735,-0.000718
Turkey_Archaic_SubGeometric:I20224,0.118376,0.158423,-0.029793,-0.068476,0.000308,-0.018128,-0.001645,-0.007154,-0.004909,0.029887,0.005196,0.007194,-0.015609,-0.008945,-0.015744,-0.002519,0.0103,-0.000633,0.004399,-0.007754,-0.004492,0.004699,-0.011832,0,-0.005628
Turkey_Archaic_SubGeometric:I20227,0.10927,0.151314,-0.032809,-0.066861,0.00677,-0.031236,0.00047,-0.002308,-0.006136,0.029887,0.00065,0.000599,-0.01115,-0.00578,-0.021444,0.0118,0.028293,-0.005448,0.007165,-0.012131,-0.00861,0.002968,0.004314,0.007832,0.00455
Turkey_Archaic_SubGeometric:I20228,0.104717,0.152329,-0.039975,-0.062662,0.013541,-0.022311,0.00094,-0.006231,-0.003272,0.030251,0.000812,0.005395,-0.012487,-0.000275,-0.013572,-0.000265,0.014864,0.007601,0.013073,-0.005628,-0.011605,0.001731,0.002218,0.000602,0.00491
Turkey_Archaic_SubGeometric:I20229,0.117238,0.156392,-0.028661,-0.07106,-0.002462,-0.022869,0.001645,-0.011307,-0.002659,0.037176,-0.001624,0.009142,-0.014271,0.007294,-0.020494,-0.006497,0.011083,0.002407,0.001508,-0.003126,-0.005989,-0.000371,0.00419,0.001325,-0.003113
Turkey_Archaic_SubGeometric:I20230,0.103579,0.156392,-0.029793,-0.061047,0.010771,-0.026774,-0.00141,-0.008538,-0.008795,0.032985,0.001949,0.014087,-0.020664,-0.004542,-0.019137,0.003713,0.031423,0.001774,0.00264,-0.003627,-0.002995,0.000989,0.000863,-0.003856,0.00491
Turkey_Archaic_SubGeometric:I20231,0.1161,0.157407,-0.036581,-0.072675,0.002462,-0.025658,-0.00141,-0.006923,-0.011044,0.025149,-0.000812,0.005995,-0.013082,0.003991,-0.019272,0.003182,0.011213,0.006208,0.012318,-0.003502,-0.004492,0.007048,-0.003697,-0.002289,-0.015208
Turkey_Archaic_SubGeometric:I20232,0.113823,0.165531,-0.029038,-0.075905,0.011079,-0.033188,0.006815,-0.003923,0.003272,0.032074,0.005521,0.004796,-0.016947,-0.007982,-0.018051,0.002784,0.025946,0.001267,0.006285,-0.002126,-0.002745,0.001978,-0.000986,0.007109,-0.002395
Turkey_Archaic_SubGeometric:I20233,0.111547,0.15436,-0.025644,-0.066538,0.004308,-0.023706,0.003995,-0.012692,0.001023,0.035536,0.00682,0.007493,-0.015609,-0.007982,-0.019815,0.005171,0.026598,-0.005194,-0.00088,-0.003752,-0.003993,0.000371,0.002095,0.001446,0.000838
Turkey_Archaic_SubGeometric:I20257,0.113823,0.161469,-0.025267,-0.074936,0.010771,-0.029284,-0.00376,-0.003,-0.007158,0.035718,0.002111,0.008243,-0.013082,-0.006193,-0.017372,0.002784,0.01682,0.000887,0.009427,-0.006378,-0.01435,0.006554,0.000616,-0.002289,-0.001317
Turkey_Archaic_SubGeometric:I20258,0.111547,0.159438,-0.033187,-0.069445,0.004308,-0.024821,0.00517,-0.008769,-0.00859,0.036265,0.008119,0.008992,-0.016204,-0.000688,-0.015472,-0.007027,0.016168,0.004054,0.002514,-0.002501,-0.004742,0.010634,-0.006409,0.002289,0.000958
Turkey_Arslantepe_EBA:ART001,0.092197,0.158423,-0.060716,-0.108206,-0.013541,-0.036814,-0.00188,-0.012461,-0.005522,0.012757,0.00406,-0.001948,0.00773,0.003028,-0.014658,-0.001458,0.003781,0.001014,0.005279,-0.003126,0.004742,0.00272,-0.008381,-0.002289,0.007544
Turkey_Arslantepe_EBA:ART009,0.110408,0.153345,-0.058831,-0.085272,-0.02462,-0.033467,0.00188,-0.007384,-0.019021,0.007107,0.002273,0.006145,-0.000297,0,-0.009636,0.006364,0.020601,-0.001647,-0.00352,0.006253,-0.006489,0.004575,-0.001849,-0.001084,0.001317
Turkey_Arslantepe_EBA:ART010,0.103579,0.159438,-0.060716,-0.086564,-0.022466,-0.026774,0.003055,-0.006231,-0.022089,0.017312,0.001299,0.006444,-0.011893,0.010046,-0.011401,-0.013657,-0.002999,0.008235,0.002765,0.000125,-0.001622,0.004328,0.001232,-0.008073,-0.008981
Turkey_Arslantepe_EBA:ART011,0.10927,0.152329,-0.059962,-0.082688,-0.02462,-0.025937,-0.00423,-0.017076,-0.023929,0.013668,0.010068,0.002098,-0.017393,0.003578,-0.010043,-0.005701,0.008084,0.006588,0.005028,-0.000625,-0.004243,0.005441,0.001725,-0.009881,0.003952
Turkey_Arslantepe_LateC:ART005,0.108132,0.157407,-0.053174,-0.089471,-0.00277,-0.03514,0.003055,-0.008538,0.005522,0.033531,0.012017,0.000899,-0.006244,-0.001239,-0.034066,0.01843,0.022948,0.003547,0.000628,-0.002001,-0.002371,0.006554,-0.004683,0.002892,-0.006107
Turkey_Arslantepe_LateC:ART012,0.100164,0.158423,-0.055814,-0.111113,-0.004616,-0.03765,-0.001175,-0.010615,-0.001023,0.024784,0.003897,0.002698,-0.000743,0.002064,-0.009772,0.000133,0.010431,0.005321,0.007793,0.007003,0.003743,0.01014,-0.000986,-0.00494,0.000958
Turkey_Arslantepe_LateC:ART014,0.099026,0.159438,-0.051288,-0.089148,-0.001846,-0.037371,-0.00376,-0.008538,-0.00409,0.015672,0.009743,-0.003447,-0.003122,-0.001101,-0.012758,0.008751,0.022296,0.000633,0.003645,0.006753,-0.000125,0.004451,-0.003451,-0.001807,-0.002874
Turkey_Arslantepe_LateC:ART015,0.097888,0.157407,-0.055814,-0.094316,-0.011079,-0.04016,-0.00188,-0.011076,-0.000818,0.015672,0.005359,-0.001499,0.007284,0.005643,-0.009636,0.00305,-0.001173,0.001647,-0.001885,0.00025,-0.004492,0.005193,-0.003821,-0.004097,-0.003832
Turkey_Arslantepe_LateC:ART017,0.099026,0.152329,-0.060339,-0.086887,-0.013233,-0.024821,-0.001645,-0.000923,-0.015544,0.025331,0.01153,0.000899,-0.010852,0.004679,-0.02348,0.00358,0.024382,-0.004687,0.00352,-0.006253,-0.004492,-0.004946,-0.006655,0.001205,-0.005149
Turkey_Arslantepe_LateC:ART018,0.102441,0.145221,-0.061471,-0.057171,-0.029544,-0.019243,0.004465,-0.000923,-0.039678,-0.002551,-0.003897,0.003297,-0.010555,0.002064,-0.0038,0.001193,0.001825,0.000633,0.001383,0.009379,0.009483,-0.00272,0.002465,-0.004579,0.001557
Turkey_Arslantepe_LateC:ART019,0.087644,0.155376,-0.065619,-0.086241,-0.01231,-0.034304,-0.002585,-0.005077,-0.011658,0.006014,0.009743,-0.010641,0.008622,-0.001927,-0.005972,-0.001856,-0.004172,0.003167,0.002388,-0.009254,-0.006988,0.005935,-0.011462,-0.013616,0.006945
Turkey_Arslantepe_LateC:ART020_d,0.09675,0.156392,-0.049403,-0.072352,-0.011387,-0.030957,-0.007755,-0.005538,-0.02352,0.025513,0.000812,-0.002548,-0.000595,0.00289,-0.011129,0.014585,0.021513,0.00076,0.009176,0.008129,-0.001747,0.006554,-0.002218,-0.002651,-0.00479
Turkey_Arslantepe_LateC:ART022,0.105855,0.157407,-0.057322,-0.088502,-0.01908,-0.029005,0.001175,-0.000923,-0.017794,0.016766,0.009743,0.006444,-0.009663,0.007156,-0.017101,-0.01896,-0.007823,0.001267,0.000377,-0.008629,-0.006364,0.003957,-0.001109,-0.015062,-0.005628
Turkey_Arslantepe_LateC:ART023,0.101303,0.149283,-0.060716,-0.092378,-0.015387,-0.030957,-0.00376,-0.011999,-0.019225,0.012939,-0.006496,0.007643,-0.014271,0.003716,-0.016694,-0.004243,0.014342,-0.0019,-0.001508,0.002126,0.001747,0.005935,0.005916,-0.003856,0.005868
Turkey_Arslantepe_LateC:ART026,0.102441,0.146236,-0.064111,-0.085918,-0.016618,-0.026216,0.009635,-0.004615,-0.025156,0.013668,0.013153,0.003447,-0.00892,0.000688,-0.021037,0.003978,0.029206,0.006461,0.00176,0.006878,0.000998,0.003586,-0.000616,-0.001205,0.00455
Turkey_Arslantepe_LateC:ART027_d,0.10927,0.144205,-0.061848,-0.081719,-0.02185,-0.018407,0.01081,-0.006461,-0.041927,0.010205,-0.001299,0.002548,-0.030921,-0.000826,-0.019815,0.001326,0.015255,0.001394,0.006034,0.002376,0.002121,-0.006801,-0.006779,0.001566,-0.001796
Turkey_Arslantepe_LateC:ART032,0.103579,0.150298,-0.061848,-0.08398,-0.015695,-0.03263,0.001645,-0.00923,-0.01493,0.020046,0.009743,0.003597,-0.012636,0.006744,-0.013572,-0.002917,0.004433,0.0019,0.002388,-0.002501,-0.001622,0.002102,-0.005423,-0.001687,0.000718
Turkey_Arslantepe_LateC:ART038,0.112685,0.165531,-0.059585,-0.098515,0.001539,-0.030957,-0.00094,-0.003692,-0.013499,0.028793,-0.002273,0.01139,0.002081,0.005367,-0.020901,0.000796,-0.004955,0.006334,0.002891,-0.007504,-0.000749,-0.001607,-0.01479,-0.007109,-0.005269
Turkey_Arslantepe_LateC:ART042,0.099026,0.149283,-0.058454,-0.094316,0,-0.03765,-0.003995,-0.003923,0.008385,0.020593,0.007795,-0.003597,0.008622,0.000963,-0.011536,0.012861,0.015776,0.00076,0.006662,-5.00E-04,-0.007612,0.003339,-0.002095,-0.005784,-0.001557
Turkey_AssyrianColonyPeriod.SG:MA2205_noUDG.SG,0.10927,0.149283,-0.049026,-0.089471,-0.004616,-0.022869,0.004935,-0.005769,-0.023929,0.025878,0.005846,0.005545,-0.007136,0.009496,-0.016829,-0.002387,0.01708,-0.004687,0.005279,0.001251,-0.001996,0.007666,-0.002711,-0.000964,0.00455
Turkey_AssyrianColonyPeriod.SG:MA2206_noUDG.SG,0.105855,0.151314,-0.044123,-0.084303,-0.005232,-0.032909,-0.00282,-0.013384,-0.008999,0.028793,0.012017,0.002548,-0.019623,0.003165,-0.013843,-0.006497,0.005867,0,0.011187,-0.008504,0.004991,0.007419,-0.006655,0.004217,-0.000838
Turkey_Barcin_LN.SG:Bar25.SG,0.112685,0.182795,0.010936,-0.10013,0.055087,-0.046854,-0.00235,-0.002769,0.046836,0.081642,0.008607,0.010191,-0.015758,0.006193,-0.040173,-0.020021,0.00352,0.000507,0.011816,-0.014132,-0.008735,0.006306,-0.010969,-0.00494,-0.00467
Turkey_Boncuklu_N:ZHAG_BON004.A0101_Luk10,0.1161,0.176702,0.01961,-0.072675,0.05601,-0.038487,-0.00235,-0.003231,0.040291,0.080002,0.004384,0.017984,-0.027502,0.012799,-0.043566,-0.023734,0.004303,0.007981,0.007919,-0.007379,-0.009982,0.014591,-0.003697,-0.009881,-0.002994
Turkey_Boncuklu_N:ZHAJ_BON034.A0101_Luk9,0.118376,0.165531,0.020742,-0.065569,0.058165,-0.032909,-0.00376,-0.008538,0.032315,0.080184,0.013153,0.017834,-0.032705,0.007019,-0.035287,-0.018563,0.018384,0.005954,0.012947,-0.014382,-0.009483,0.008532,-0.00986,-0.012893,0.000359
Turkey_Boncuklu_N:ZHJ_BON024.A0101_Luk84,0.117238,0.159438,0.015462,-0.066538,0.050779,-0.035977,0,0.001615,0.037223,0.086562,0.003735,0.012739,-0.033746,-0.000688,-0.04058,0.00305,0.039637,0.005574,0.012696,-0.006128,-0.006738,0.000989,-0.013927,-0.00723,-0.011017
Turkey_Boncuklu_N:ZKO_BON001.A0101_Luk7,0.111547,0.171624,0.009051,-0.075259,0.060319,-0.039602,0.00376,-0.002077,0.030474,0.071437,0.013153,0.014087,-0.025718,-0.00289,-0.036509,0.001326,0.04081,0.006334,0.004022,-0.009379,-0.004866,0.011623,-0.006655,-0.014219,0.001078
Turkey_Boncuklu_N:ZMOJ_BON014.A0101_Luk21,0.118376,0.17264,0.003017,-0.073644,0.050779,-0.03514,-0.014336,-0.003461,0.030883,0.075992,0.012991,0.011839,-0.03107,-0.003165,-0.037866,0.009944,0.04407,-0.000127,0.016844,-0.008004,-0.007612,0.002597,-0.002342,-0.009519,-0.016765
Turkey_Boncuklu_N.SG:Bon002_noUDG.WGC,0.119514,0.166547,0.008297,-0.066215,0.055703,-0.041276,0.00517,-0.008077,0.029451,0.075992,0.006658,0.01139,-0.027651,-0.000138,-0.038545,-0.002519,0.027902,0.003927,0.016718,-0.016758,-0.018842,0.004946,-0.005053,-0.001446,-0.002994
Turkey_Buyukkaya_EC:CBT018,0.104717,0.166547,-0.031301,-0.090117,0.004308,-0.034582,0.007285,-0.014307,-0.007976,0.046835,0.008444,0.007343,-0.013677,-0.001651,-0.032709,-0.007558,0.021122,-0.004941,0.004399,-0.003252,-0.001747,0.002473,-0.008381,-0.011688,-0.001437
