,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Basque_Biscay,0.130173,0.150298,0.057117,0.010718,0.056458,0.005958,-0.000897,0.000944,0.026755,0.041981,-0.007529,0.014701,-0.024637,-0.017428,0.015744,0.00082,-0.004706,0.002787,0.000309,-0.002217,0.01005,0.001675,-0.006812,-0.008807,-0.000218
Basque_French,0.128051,0.152025,0.055173,0.012823,0.056411,0.00251,-0.00141,0.003323,0.030597,0.041204,-0.009272,0.010341,-0.020976,-0.014024,0.013219,-0.001936,-0.011917,0.003028,-0.000716,-0.004415,0.010157,0.002485,-0.00864,-0.00917,7.2e-05
Basque_Gipuzkoa,0.131,0.148452,0.053894,0.011187,0.055199,0.001268,-0.003995,0.000546,0.029767,0.041566,-0.005462,0.012602,-0.020637,-0.017741,0.015953,0.005846,-0.003023,0.001405,-0.000686,-0.00515,0.005615,-0.001259,-0.010409,-0.010363,0.001404
Basque_Gipuzkoa_Southwest,0.131207,0.149375,0.057939,0.012274,0.05657,0.001901,-0.002371,0.000671,0.026886,0.042279,-0.005861,0.010041,-0.022353,-0.019517,0.015299,0.004966,-0.002691,0.002534,-0.001806,-0.001171,0.010243,0.002361,-0.010465,-0.009969,0.001916
Basque_Lower_Navarre,0.129655,0.148267,0.05554,0.011041,0.055031,0.001445,-0.001154,0.001091,0.0304,0.04425,-0.005034,0.011717,-0.022759,-0.016027,0.017224,-9.6e-05,-0.007669,0.002637,-0.002434,-0.001865,0.006489,0.002451,-0.007854,-0.009596,0.002863
Basque_Navarre_Center,0.127275,0.148545,0.053243,0.005609,0.051618,0.000532,-0.003525,-0.00149,0.027815,0.041831,-0.00344,0.009878,-0.021096,-0.018804,0.014818,0.000976,-0.004172,0.002303,-0.004948,-5e-04,0.007078,0.000393,-0.006274,-0.007975,2.2e-05
Basque_Navarre_North,0.129551,0.149745,0.056465,0.010541,0.057577,0.000609,-0.000619,0.002077,0.030214,0.04483,-0.006067,0.012085,-0.024326,-0.019242,0.014152,0.00258,-0.003497,0.003766,-0.002057,-0.00274,0.01005,0.002192,-0.009344,-0.010922,0.002547
Basque_Roncal,0.131104,0.148821,0.054957,0.012215,0.054556,0.001597,-0.00141,0.000944,0.033635,0.04039,-0.006835,0.010123,-0.020475,-0.016953,0.015805,0.000796,-0.003864,0.00372,0.000217,-0.001251,0.008462,0.001338,-0.00549,-0.008709,0.001437
Basque_Soule,0.131724,0.154823,0.054648,0.006812,0.058528,0.000913,-0.001901,0.001217,0.030995,0.04324,-0.005994,0.011989,-0.022745,-0.016727,0.012462,-0.001097,-0.009731,0.000967,-4e-04,-0.00324,0.009234,0.002091,-0.007653,-0.009519,0.002591
Basque_Spanish,0.126424,0.148739,0.055679,0.00879,0.05545,0.000249,-0.001754,2.5e-05,0.029539,0.042923,-0.005214,0.010801,-0.024986,-0.019493,0.015807,0.002614,-0.00563,0.003172,-0.002375,-0.001791,0.008819,0.002204,-0.006479,-0.008654,0.00115
Batak,-0.006829,-0.356451,-0.097486,0.01615,0.116176,0.000418,-0.002468,-0.014192,-0.005215,-0.007381,0.051883,0.008467,-0.006169,0.002959,0.005565,0.004177,0.004498,0.004244,0.00729,-0.002439,-0.003743,-0.021268,-0.013865,-0.008134,-0.049277
BedouinA,0.028582,0.133599,-0.047601,-0.08276,-0.013883,-0.032351,-0.010706,-0.004641,0.023452,-0.00162,0.008173,-0.010724,0.024744,0.000474,0.001568,0.007057,-0.002738,-0.002238,-0.003408,0.008254,0.000208,0.002528,0.000192,0.001767,-0.001597
BedouinB,0.041924,0.143923,-0.059815,-0.116981,-0.009318,-0.048062,-0.014101,-0.008743,0.05154,-0.005204,0.015869,-0.030573,0.062949,0.004855,0.004396,0.028853,-0.019971,0.00366,-0.004015,0.029,0.010967,0.01523,-0.003917,0.007103,-0.008309
Bedzan,-0.641962,0.062963,0.022816,0.02794,0.002308,0.00753,0.136071,-0.099227,-0.020452,0.03098,0.006496,-0.081602,-0.025495,-0.005298,0.004411,-0.003779,0.003325,-0.001964,0.001948,0.002001,-0.00443,-0.001669,-0.001356,-0.001627,-0.002155
Belarusian,0.132262,0.123623,0.075022,0.069596,0.040233,0.026569,0.010732,0.013322,-0.000273,-0.024602,-0.002696,-0.009212,0.019326,0.027231,-0.011265,-0.003801,-0.000965,0.000372,0.00414,-0.001051,-0.004234,-0.004608,0.007724,-0.00686,0.000695
BelgianA,0.129758,0.140617,0.054506,0.031374,0.038305,0.014131,0.003666,0.005554,0.006804,0.006852,-0.004991,0.005155,-0.011338,-0.005698,0.014794,-0.000672,-0.010831,0.001301,0.002497,-0.000217,0.003552,0.002523,0.000592,0.008073,0.000583
BelgianB,0.128469,0.141091,0.050459,0.028037,0.038633,0.010505,0.003509,0.005,0.00634,0.011517,-0.004136,0.004096,-0.010852,-0.010909,0.012577,0.005012,-0.002156,0.002441,0.001366,0.000275,0.003852,0.003438,-0.000707,0.009303,-0.002203
BelgianC,0.126875,0.142987,0.053249,0.023149,0.040582,0.009501,0.00141,0.004738,0.010826,0.014397,-0.003161,0.006314,-0.012269,-0.009303,0.012034,0.001715,-0.004955,0.001098,0.001592,0.000367,0.002729,0.002844,-0.001142,0.009335,-0.001932
Belmonte_Jew,0.08992,0.152329,0.00792,-0.038437,0.029544,-0.015339,0.001175,0.003923,0.020861,0.029522,-0.000487,0.000599,0.002081,-0.014313,0.000814,0.009149,0.001825,-0.002787,-0.002137,0.001751,-0.006239,-0.004822,0.002342,-0.00482,0.000359
Bengali_Bangladesh,0.041713,-0.119503,-0.145613,0.099722,-0.052951,0.061758,-0.001611,0.011769,0.041885,0.025695,-0.004585,0.001389,-4.4e-05,6.9e-05,-0.006151,-0.006579,0.004556,-0.000693,-0.00291,0.004521,0.000907,0.002811,0.001316,0.004852,0.000257
Bengali_Bangladesh_SouthEast,0.041952,-0.112579,-0.136248,0.092378,-0.050075,0.06036,-0.002081,0.005736,0.040291,0.020306,-0.006449,0.000214,-4.3e-05,0.004129,-0.003451,-0.006326,0.001155,0.000706,-0.000305,0.004556,-0.000784,0.007455,0.001954,0.002892,0.002446
Bengali_Bangladesh_Sylhet,0.045864,-0.109259,-0.135786,0.093879,-0.052806,0.060043,-0.000263,0.00923,0.034131,0.020518,-0.003085,0.000934,-0.000866,0.000405,-0.000575,-0.003276,-3.8e-05,-0.000238,-0.001079,0.001869,0.000462,0.003062,0.001776,0.004303,0.001775
Bengali_India,0.043253,-0.119832,-0.161031,0.106268,-0.060319,0.064703,-0.00564,0.012692,0.043359,0.034625,-0.007632,0.005545,-0.004014,0.006606,-0.008415,-0.008486,-0.001173,0.000633,0.002263,0.004502,-0.000374,0.004451,-0.003697,0.009158,0.002155
Berber_Algeria,-0.293664,0.105158,0.001999,-0.040068,0.014449,-0.012341,-0.036673,0.021057,0.026936,0.021531,0.005757,-0.004526,0.021318,-0.007432,0.011428,-0.00883,0.003123,-0.011079,-0.023053,0.00499,-0.007362,-0.019636,0.012177,-0.000361,0.002652
Berber_MAR_ERR,-0.092359,0.130931,-0.003286,-0.071199,0.025653,-0.032491,-0.031223,0.010104,0.067347,0.029926,0.009848,-0.005973,0.021662,-0.016141,0.020193,-0.01414,-0.005979,-0.021365,-0.046131,0.009478,-0.016453,-0.041627,0.024808,-0.002066,0.005372
Berber_MAR_TIZ,-0.102522,0.131656,-0.002317,-0.075952,0.031061,-0.035658,-0.033506,0.012016,0.076653,0.031566,0.008815,-0.00926,0.024731,-0.020417,0.020348,-0.015721,0.000112,-0.028831,-0.053422,0.011916,-0.02082,-0.051113,0.030742,-0.00519,0.007467
Berber_Tunisia_Chen,-0.02795,0.139071,-0.008087,-0.07648,0.027732,-0.035202,-0.031387,0.005282,0.068425,0.029796,0.004006,-0.004388,0.019632,-0.016125,0.014092,-0.016905,0.000152,-0.02329,-0.046725,0.007858,-0.016831,-0.040428,0.028135,-0.004452,0.006367
Berber_Tunisia_Sen,-0.039102,0.134767,-0.018967,-0.0779,0.018809,-0.035567,-0.021662,0.005864,0.057688,0.020561,0.005645,-0.012236,0.026322,-0.009407,0.012478,-0.005007,-0.005691,-0.013168,-0.030338,0.01152,-0.008514,-0.024185,0.015,-5e-05,0.000549
Besermyan,0.10927,-0.00897,0.072219,0.06137,-0.022466,0.006786,0.006541,0.011038,-0.010635,-0.028459,0.013587,-0.00587,0.011422,-0.025758,-0.00993,-0.00716,-0.007432,0.000971,-0.010538,-0.008379,-0.001705,0.004019,-0.004601,0.005081,-0.002415
Bhumihar_Bihar,0.066871,-0.028435,-0.115022,0.098596,-0.064781,0.054175,-0.001234,0.006577,0.020146,0.009841,-0.005805,0.000899,-0.00026,-0.007672,0.00268,0.00305,0.005509,-0.001109,-0.002954,0.000844,-0.003494,0.001577,0.000524,0.002079,-0.003263
Bhumij,0.002276,-0.215292,-0.178001,0.125648,-0.012156,0.07279,-0.00705,0.007269,0.075572,0.045468,0.023952,0.007119,-0.00446,0.011973,-0.021444,-0.029037,0.016428,-0.003991,-0.005405,0.027701,0.002932,0.014096,-0.003882,0.006447,0.008023
Bhunjia_Chhattisgarh,0.007968,-0.219354,-0.174984,0.113697,-0.014772,0.066655,-0.007285,0.014999,0.080582,0.053942,0.02176,0.004796,-0.009514,0.012937,-0.027144,-0.02201,0.012126,-0.000127,-0.008925,0.029139,0.000998,0.02065,-0.006409,0.010724,0.00491
Biaka,-0.642152,0.061947,0.026524,0.033108,0.001693,0.00832,0.172106,-0.133879,-0.022498,0.039454,0.015995,-0.147569,-0.048191,-0.002546,0.003823,-0.003425,-0.000891,-0.029603,0.010203,-0.000604,0.002288,-0.001484,-0.001582,0.001004,-0.003093
Birhor,0.003225,-0.227084,-0.172868,0.114809,-0.009574,0.063308,-0.006176,0.011205,0.082491,0.050236,0.019649,0.003988,-0.004451,0.013739,-0.019777,-0.023549,0.015074,-0.004441,-0.003638,0.028006,0.000957,0.01861,-0.005019,0.010149,0.002701
Bitonga,-0.632789,0.06374,0.022893,0.015637,-0.000579,0.011992,-0.014115,0.022519,-0.031461,0.012199,0.001175,0.001208,-0.01268,0.002275,-0.017692,0.013197,-0.013199,0.012334,-0.011283,0.003553,0.000962,-0.000989,0.00232,-5.7e-05,-7e-05
Blang,0.012748,-0.419752,-0.049654,-0.041107,0.108677,0.055034,-0.000533,-0.003923,-0.008099,-0.00899,0.027011,0.001369,-0.003806,0.000872,-0.001846,-0.001697,0.004868,-0.003539,-0.004366,0.011414,-0.007562,0.020089,-0.002021,0.001575,0.046583
Bolivian_Cochabamba,0.052359,-0.271146,0.111628,0.088825,-0.096633,-0.022311,-0.275667,-0.323986,-0.010635,-0.014761,-0.004547,0.003897,-0.002379,0.020231,-0.004886,0.002254,0.002347,-0.000127,-0.006913,-0.003502,0.004866,0.009274,-0.006039,-0.002289,0.00467
Bolivian_LaPaz,0.056912,-0.302628,0.116405,0.09044,-0.114483,-0.017663,-0.291883,-0.35137,-0.008999,-0.010327,-0.004655,-0.002947,0.001883,0.021469,-0.011853,0.005746,0.006041,-0.005405,-0.000922,0.000459,-0.002204,0.005193,-0.002752,-0.000843,-0.002355
Bolivian_Pando,0.053497,-0.262684,0.110748,0.083765,-0.096531,-0.013294,-0.267129,-0.323756,-0.011658,-0.007411,-0.00498,-0.00055,-0.000545,0.023212,-0.007465,-0.000133,-4.3e-05,0.002956,4.2e-05,0.001667,-0.001414,0.004245,-0.000698,0.001245,-0.001357
Bonan,0.030277,-0.394939,0.006901,-0.049548,0.029944,0.017347,0.005805,0.002169,-0.009817,0.004082,-0.06718,-0.007194,0.009157,-0.005959,-0.005171,-0.000305,0.001838,-0.001254,-0.004374,-0.003452,0.003993,0.011265,0.007099,0.001579,0.01134
Bonda,0.005312,-0.264038,-0.160653,0.095501,0.016926,0.066004,-0.005405,0.008615,0.07322,0.042704,0.031882,0.005945,-0.003816,0.017111,-0.020449,-0.023513,0.009692,-0.000296,-0.002263,0.03139,-0.000582,0.020856,-0.010435,0.012291,0.012893
Bosnian,0.129075,0.134862,0.044953,0.024807,0.031206,0.009873,0.004841,0.005215,-0.002413,-0.001859,0.000422,-0.002817,0.00556,0.016239,-0.012541,0.001008,0.006676,-0.000583,0.004827,0.003026,-0.005091,-0.003438,0.007518,0.001229,-0.001629
Brahmin_Chitpavan,0.057481,-0.041129,-0.143306,0.099646,-0.074322,0.056057,-0.001175,0.010615,0.026895,0.01713,-0.005521,0.001723,-0.004237,0.003509,0.002172,-0.003911,-0.010691,0.000633,0.002011,-0.007316,0.003244,-0.002164,-0.002896,0.001446,-0.002994
Brahmin_Gaud_Sawarswat,0.060326,-0.041637,-0.155751,0.094962,-0.074475,0.056894,0.004935,0.018692,0.031701,0.022415,-0.003085,0.003147,-0.004311,0.002752,0.001493,-0.004243,-0.006128,-0.000633,0.004902,0.001626,0.007861,-0.005193,0.003574,-0.000964,-0.008023
Brahmin_Gujarat,0.065006,-0.016869,-0.117955,0.091751,-0.073792,0.053346,0.001567,0.006936,0.011112,0.002116,-0.005521,1e-04,-0.000429,-0.005398,0.004728,0.007013,-0.000145,-4.9e-05,-2.8e-05,-0.007517,-0.000943,-0.003854,0.002143,-0.000348,8e-05
Brahmin_Gujarat_Audichya,0.064879,-0.023357,-0.119924,0.091086,-0.076014,0.059961,0.00423,0.006231,0.014112,0.006743,-0.003897,-0.002698,-0.001487,-0.003441,0.007736,0.001458,-0.003781,0.001774,0.004148,-0.004627,-0.001622,-0.011623,0.004314,-0.003976,0.001437
Brahmin_Gujarat_Bardai,0.068294,-0.014725,-0.117473,0.089794,-0.077091,0.051455,0.001998,0.0045,0.009101,0.003189,-0.006577,-0.002698,-0.003642,0.001583,0.009229,-0.005569,-0.02021,0.000823,-0.004588,-0.007128,-0.000312,-0.006801,0.001171,0.003916,-0.002455
Brahmin_Gujarat_Nagar,0.070001,-0.004062,-0.105028,0.085595,-0.067243,0.05034,-0.00188,0.002538,0.012374,0.004465,0.004141,0.000225,-0.001858,-0.008326,0.00984,0.000928,-0.00841,0.000443,-0.006096,-0.010568,-0.005054,-0.003648,0.007888,-0.012713,0.001976
Brahmin_Gujarat_o,0.049513,-0.052808,-0.152168,0.104006,-0.080323,0.062053,0.002703,0.01223,0.030883,0.018041,-0.007551,0.001798,-0.000297,0.001376,0.004004,0.001326,0.001304,-0.00095,-0.002388,-0.001188,0.004617,-0.001917,0.000678,0.005603,-0.001617
Brahmin_Himachal_Pradesh,0.067725,-0.030466,-0.110873,0.084303,-0.06832,0.048388,0.00094,0.0045,0.006136,-0.002005,-0.002517,0.000974,0.001933,-0.004954,0.005022,-0.001525,-0.000782,-0.003167,-0.004337,-0.008942,0.000998,-0.000618,0.004252,0.001868,0.003952
Brahmin_Iyengar,0.060326,-0.040621,-0.143306,0.097546,-0.081861,0.052431,-0.001645,0.012692,0.026179,0.016219,-0.014615,0.001049,-0.000892,-0.001376,-0.0019,0.008751,-0.004563,-0.005321,0.005405,-0.001,-0.003369,0.00136,-0.000739,-0.003615,0.001557
Brahmin_Jammu_Dogra,0.072847,-0.025388,-0.110119,0.083011,-0.071398,0.056057,0.000705,0.001154,0.000614,-0.000364,-0.012017,-0.003147,0.002081,-0.006606,0.00665,0.013259,0.009779,-0.001014,-0.003142,0.00025,-0.006738,-0.00272,-0.002835,0.004338,-0.000958
Brahmin_Karnataka_Tulu,0.056912,-0.043668,-0.141043,0.089148,-0.076937,0.071396,0.00376,0.008538,0.021884,0.012392,-0.011042,0.003897,-0.001041,-0.00234,-0.004479,-0.001724,-0.001043,0.003801,0.001257,0.002751,0.005366,-0.013231,-0.001232,0.000602,-0.001676
Brahmin_Kerala_Nambudiri,0.057481,-0.040621,-0.141515,0.102149,-0.077168,0.058916,0.002115,0.008827,0.025463,0.011663,-0.005846,-0.001574,-0.000557,0.000172,-0.001663,-0.001028,-0.000228,0.001995,0.000628,-0.002001,0.000125,-0.000495,0.000585,-0.002771,-0.00015
Brahmin_Konkani_Catholic,0.046667,-0.048745,-0.126335,0.096254,-0.074783,0.060798,-0.00329,0.009692,0.02802,0.017677,-0.001299,-0.001798,0.006392,-0.00289,0.006107,0.009016,0.007432,-0.005828,-0.006034,-0.001876,0.002745,0.005441,0.007641,-0.008676,-0.002515
Brahmin_Manipuri,0.033692,-0.256523,-0.079723,0.032752,-0.004416,0.042099,0.001798,0.005019,0.019685,0.01488,-0.028483,-0.002368,0.00498,-0.002291,-0.00851,-0.003268,0.006663,-0.002008,-0.005964,0.00424,-0.000524,0.015259,0.002878,0.003796,0.021118
Brahmin_Mondal,0.063058,-0.075149,-0.106461,0.083819,-0.058873,0.051093,0.000611,0.009023,0.014787,0.004847,-0.017294,-0.000614,-0.000282,-0.002574,0.003257,-0.000371,0.000965,-0.001014,-0.002652,-0.003264,-0.000312,0.000519,0.002034,0.002,0.001221
Brahmin_Punjab,0.068294,-0.00914,-0.108611,0.084949,-0.070475,0.055778,0.000705,0.005769,0.000409,-0.005103,-0.006333,0.003747,-0.00773,-0.011423,0.005429,0.015778,0.007041,0.002027,0.005154,-0.00963,0.000873,-0.001978,0.00419,0.001807,-0.000359
Brahmin_Rajasthan,0.066017,-0.016248,-0.109742,0.087856,-0.063396,0.047133,-0.00094,0.006461,0.01493,-0.000364,-0.00747,-0.000899,-0.004311,-0.003028,0.015201,-0.003845,-0.028163,0.001647,0.005279,-0.010505,0.00025,-0.01286,-0.001602,-0.007591,0.001317
Brahmin_Tamil_Nadu,0.054066,-0.048238,-0.139912,0.098354,-0.07586,0.059125,0.001175,0.009807,0.024543,0.018132,-0.007713,-0.000824,-0.00394,0.000413,0.006379,0.008817,0.01004,-0.0019,-0.001257,-0.001626,0.002558,-0.002535,0.000123,0.002109,-0.000778
Brahmin_Tamil_Nadu_Iyengar,0.047806,-0.050776,-0.145569,0.104006,-0.075706,0.056894,-0.00376,0.010153,0.025361,0.014579,-0.001299,-0.000599,0.003419,-0.007156,0.0019,0.008618,0.008084,0.002154,-0.000754,0.002251,0,-0.001855,0.002711,0.003856,-0.000958
Brahmin_Tamil_Nadu_Iyer,0.053098,-0.0458,-0.143645,0.101164,-0.07266,0.05727,0.001246,0.009911,0.029278,0.016556,-0.003313,-0.001049,-0.000788,-0.000523,0.001724,0.003162,0.001812,-8.9e-05,0.000528,-0.003108,0.001348,-0.00217,-0.000259,0.001368,-0.001653
Brahmin_Telugu,0.055773,-0.042144,-0.142363,0.096416,-0.072167,0.06038,0.002938,0.008538,0.027611,0.01385,-0.003004,-0.001049,0.001338,-6.9e-05,0.001425,0.001061,0.004563,0.001964,0.003017,-0.002626,-0.001497,-0.004699,0.003759,-0.000964,0.001676
Brahmin_Telugu_Niyogi,0.052359,-0.040621,-0.1467,0.094962,-0.071398,0.064982,-0.000235,0.008769,0.026179,0.016219,-0.012179,-0.002248,-0.005203,0.002477,0.003393,-0.020551,-0.02047,0.011149,0.000628,-0.006003,0.003619,0.004081,0.007641,0.002169,-0.007185
Brahmin_Telugu_Vaidiki,0.055204,-0.043668,-0.143494,0.101422,-0.072629,0.061077,0.001175,0.007384,0.031701,0.01385,-0.006658,-0.000749,-0.002973,-0.007776,0.000475,0.004707,0.005085,-0.003421,-0.003582,-0.003502,0.003182,-0.004142,-0.001109,0.00241,-0.006526
Brahmin_Uttarakhand,0.059188,-0.098506,-0.092206,0.070899,-0.058472,0.048806,0.000823,0.006231,0.011453,0.010296,-0.023384,-0.005845,0.004014,-0.002752,0.004886,0.012397,0.009192,-0.005004,0.002451,0.001751,-0.006177,0.002411,0.00419,0.000663,0.010777
Brahmin_Uttar_Pradesh_Awadh,0.063172,-0.020311,-0.118416,0.098031,-0.065243,0.05787,0.00517,0.014884,0.011249,0.004829,-0.005684,-0.001499,-0.000743,-0.002271,0.005293,0.00232,0.002021,-0.000317,0.000628,0.000438,-0.001497,-0.00204,0.00684,0.003374,0.000479
Brahmin_Uttar_Pradesh_Braj,0.063741,-0.017264,-0.112382,0.0969,-0.063396,0.056336,-0.00094,0.008769,0.011453,0.01221,-0.005521,0.000599,0.005649,-0.003165,0.006243,0.000265,-0.022035,-0.000887,0.00817,-0.003752,0.005116,0.005317,0,-0.001084,-0.002874
Brahmin_Uttar_Pradesh_East,0.06744,-0.028435,-0.123601,0.108407,-0.072283,0.062227,0.00094,0.008423,0.025182,0.009522,-0.006049,0.001442,-0.003531,-0.00277,0.008873,0.002039,-0.003146,0.001964,-0.003174,-0.008457,-0.001404,3.1e-05,0.003143,0.004413,-0.006302
Brahmin_Uttar_Pradesh_East_o,0.05122,-0.070579,-0.156128,0.114343,-0.073091,0.072512,-0.000235,0.013384,0.040598,0.025878,-0.006496,-0.000749,-0.00446,0.002271,-0.002036,-0.020353,-0.01369,-0.004244,0.001383,-0.007504,0.00287,0.001113,0.002095,0.000723,-0.007005
Brahmin_West_Bengal,0.056342,-0.053766,-0.125937,0.101476,-0.062747,0.057699,0.001397,0.008756,0.025463,0.014184,-0.002707,0.001299,-0.002717,-0.00198,-0.00049,-0.000567,0.001601,2.8e-05,-0.000391,-0.000917,0.000111,-0.000975,0.001801,0.003146,-0.001317
Brahui,0.068654,0.048531,-0.103251,0.03179,-0.073164,0.029695,0.005616,0.002235,-0.02126,-0.02043,-0.003384,-0.003644,0.005195,-0.010365,0.015644,0.02984,-0.00993,0.004507,0.005703,-0.025973,-0.000453,-0.015027,-0.000824,-0.017054,0.012441
Bukharian_Jew,0.093019,0.110975,-0.057595,-0.044359,-0.032468,-0.009885,0.001606,-0.004231,-0.0181,-0.005396,0.00046,-0.005095,0.008697,-0.001269,0.001282,0.010438,-0.002579,0.001872,0.002472,-0.006309,-0.001068,0.000371,-0.003225,-0.00249,0.003207
Bulala,-0.523586,0.070072,0.005468,-0.016473,-0.000615,-0.005299,-0.031609,0.026768,0.052358,-0.055218,-0.009987,0.010491,-0.015981,-0.00523,0.010993,-0.013524,0.014016,-0.008805,0.003268,-0.009192,-0.00262,-0.00272,0.004067,-0.003133,0.001317
Bulgarian,0.12475,0.134862,0.025644,0.005362,0.02462,-0.000837,0.005499,0.003046,-0.000286,0.006998,-0.003345,0.000899,0.002111,0.008643,-0.014305,-0.002228,0.007093,0.002002,0.003142,-0.003702,-0.004617,-0.000544,0.00281,-0.002482,-0.001078
Bulgarian_Jew,0.088213,0.14319,-0.025079,-0.058302,0.003693,-0.023148,-0.00423,-0.004038,0.013499,0.023326,0.004872,0.002023,7.4e-05,0.001583,-0.004614,-0.009149,-0.009062,-0.000253,-0.004714,-0.010192,-0.005054,-0.001855,-0.00228,-0.004157,0.002515
Bunt_Tulu,0.042684,-0.053823,-0.157636,0.103522,-0.07386,0.053826,0.00047,0.017076,0.036508,0.02041,-0.004547,-0.00607,-0.005352,0.000344,-0.004275,0.002585,-6.5e-05,-0.000253,-0.006034,-0.000938,0.005615,0.001484,0.000801,0.001325,-0.000599
Burmese,0.01935,-0.378792,-0.045506,-0.020026,0.050163,0.037557,-0.000548,0.000769,0.004772,0.009476,-0.02241,-0.001948,0.006095,-0.001422,-0.007872,-0.002166,0.007649,-0.003632,-0.006117,0.008379,-0.001081,0.022711,0.004519,0.004097,0.031734
Burusho,0.071253,-0.037321,-0.08604,0.061548,-0.065905,0.03871,0.003408,0.003115,-0.010891,-0.010342,-0.013024,-0.001529,0.000178,-0.010411,0.009086,0.009732,1.3e-05,-0.001185,0.000138,-0.006497,-0.003849,-0.00115,0.003741,-0.000349,0.004515
Buryat,0.043149,-0.36716,0.077807,-0.027118,-0.068404,-0.039336,0.018576,0.02617,0.007233,0.013345,-0.021649,0.001819,-0.002142,0.00568,0.005096,0.003652,-0.000877,-0.001756,0.005771,0.016497,-0.02123,-0.009808,-0.023311,-0.002098,6.5e-05
Buryat_o,0.062034,-0.259722,0.07203,-0.012032,-0.038315,-0.020987,0.014864,0.019211,0.007567,0.005285,-0.020948,-0.003897,0.004906,0.008705,0.00173,0.004541,0.000587,-0.003167,-0.000346,0.014351,-0.011511,-0.011005,-0.018117,-0.003103,0.002185
Cachi,0.052643,-0.292472,0.112759,0.090602,-0.105481,-0.018198,-0.285949,-0.341697,-0.010891,-0.012255,-0.001867,-0.001424,0.001598,0.022811,-0.006447,0.004243,0.009551,0.001805,-0.000189,-0.001094,-0.001248,0.005626,-0.001541,-0.001627,0.000569
Cambodian,0.016694,-0.399441,-0.061973,-0.034346,0.115919,0.061821,0.000235,-0.005538,-0.005659,-0.011602,0.039406,0.001848,-0.001784,-0.002752,-0.001538,-0.003978,-0.002303,-0.002576,-0.004735,0.005586,-0.003785,0.011211,-0.000698,8e-05,0.021515
Cameroon_Aghem,-0.62871,0.062273,0.020621,0.015677,-0.000473,0.013616,-0.025121,0.030642,-0.036215,0.019024,0.004982,0.000225,0.006058,0.000226,0.000756,0.000303,0.000983,-0.000335,0.001185,0.00314,-0.001069,0.001621,-0.001959,0.000155,-0.000107
Cameroon_Bafut,-0.628407,0.061394,0.019748,0.01615,-2.8e-05,0.016455,-0.02395,0.031258,-0.037539,0.020394,0.002982,-0.000504,0.005325,0.001864,-0.000518,0.000362,-0.002833,0.001635,0.001337,0.001762,0.001792,0.001124,-0.000403,-0.000307,0.001219
Cameroon_Bakoko,-0.622612,0.061947,0.030924,0.017119,0.007078,0.010877,-0.027261,0.032306,-0.040496,0.015855,-0.001786,0.005695,0.003271,-0.001927,0.004072,-0.001989,0.002999,-0.004941,0.004399,-0.000125,-0.002745,0.004946,0.002588,0.001687,-0.000838
Cameroon_Bangwa,-0.625458,0.060424,0.020742,0.019865,0.002924,0.010319,-0.026791,0.036345,-0.03661,0.022324,0.005034,-0.006669,0.001933,-6.9e-05,-0.005565,0.002254,-0.008279,-0.009628,-0.0022,-0.004127,-0.003556,0.003339,-0.001541,-0.001386,-0.003353
Cameroon_Mbo,-0.629984,0.064269,0.021729,0.017196,0,0.012364,-0.026198,0.029504,-0.037262,0.020315,0.000433,-0.003026,0.005246,0.001501,-0.001196,0.002557,-0.002092,0.000483,-0.000593,0.001536,0.001777,0.001855,0.001414,-0.001148,-0.000992
Chad_Dangaleat,-0.575325,0.060562,0.005948,-0.009426,0.000672,-0.002383,-0.035978,0.032086,0.056374,-0.06756,-0.013345,0.017085,-0.024421,-0.001614,0.010574,-0.01658,0.014182,-0.013141,0.013158,-0.014945,-0.001259,0.000691,-0.000751,-0.003111,0.004681
Chad_Daza,-0.423118,0.081107,-0.005254,-0.042765,0.007222,-0.018741,-0.039795,0.026691,0.091627,-0.061219,-0.00917,0.006844,-0.007522,-0.009533,0.019173,-0.019818,0.017098,-0.020481,-0.007885,-0.006812,-0.008701,-0.012885,0.008463,-0.004523,0.002778
Chad_Daza_o,-0.497028,0.072103,-0.001131,-0.02261,0.006873,-0.00846,-0.039247,0.029306,0.064084,-0.053395,-0.009743,0.007843,-0.007483,-0.007202,0.017282,-0.015911,0.01456,-0.013725,0.000545,-0.008337,-0.003785,-0.010923,0.00797,-0.000763,-0.001916
